1, 5.688799865311011e-06
2, 6.3873998442431915e-06
3, 5.919999966863543e-06
4, 6.176800161483697e-06
5, 6.49719986540731e-06
6, 7.591599933221005e-06
7, 8.072200216702186e-06
8, 9.609199696569704e-06
9, 9.989600221160799e-06
10, 1.1485800132504665e-05
11, 1.2633399819605984e-05
12, 1.3454199870466254e-05
13, 1.4227399879018776e-05
14, 1.42834000143921e-05
15, 1.6616599896224216e-05
16, 1.9478200192679652e-05
17, 1.7941799887921662e-05
18, 1.8990399985341357e-05
19, 2.0646399934776128e-05
20, 4.197340022074059e-05
21, 3.288059997430537e-05
22, 3.8530999881913884e-05
23, 3.7986999814165756e-05
24, 2.5476399969193153e-05
25, 2.7205799779039807e-05
26, 2.7582400070969017e-05
27, 3.0395800058613533e-05
28, 3.152360004605725e-05
29, 3.154639998683706e-05
30, 3.289560008852277e-05
31, 3.398199987714179e-05
32, 3.747320006368682e-05
33, 3.6651000118581575e-05
34, 3.6045000160811466e-05
35, 3.971799997088965e-05
36, 4.232920000504237e-05
37, 4.148499974689912e-05
38, 4.640520019165706e-05
39, 4.4904199967277236e-05
40, 5.5575200167368163e-05
41, 7.121039998310152e-05
42, 5.221959982009139e-05
43, 8.22195997898234e-05
44, 8.500859985360876e-05
45, 7.114599975466263e-05
46, 8.903080015443265e-05
47, 7.361959978879895e-05
48, 9.912419991451316e-05
49, 7.491979995393195e-05
50, 6.468160026997793e-05
51, 9.836919998633676e-05
52, 7.22333999874536e-05
53, 9.007400003611111e-05
54, 6.865559989819304e-05
55, 6.742559999111109e-05
56, 6.57778000459075e-05
57, 6.971920010983013e-05
58, 7.120720001694281e-05
59, 7.516740006394685e-05
60, 7.082819975039456e-05
61, 8.665960012876894e-05
62, 0.00014954279977246187
63, 8.040279972192366e-05
64, 8.448299995507113e-05
65, 0.0001161998003226472
66, 8.261139992100652e-05
67, 8.800620016700123e-05
68, 9.156720007013064e-05
69, 8.378379970963579e-05
70, 8.305219998874235e-05
71, 9.14544001716422e-05
72, 0.00010717139994085301
73, 9.226420006598346e-05
74, 9.800599982554559e-05
75, 0.0001337974001216935
76, 9.492460012552328e-05
77, 8.756259994697757e-05
78, 0.00010212199995294214
79, 0.0001746927999192849
80, 9.607739993953147e-05
81, 9.909959990181961e-05
82, 0.0001036331999785034
83, 9.689340004115365e-05
84, 0.00011161920010636095
85, 0.00010104180000780616
86, 0.00016698660001566168
87, 0.00031202680002024864
88, 0.00030827539994788823
89, 0.00011715480031853076
90, 0.00012058079992129933
91, 0.00011557379984878935
92, 0.00011598119999689516
93, 0.00011454579980636481
94, 0.00011695559987856541
95, 0.0001156398000603076
96, 0.00011395459987397771
97, 0.00012958160004927777
98, 0.00012251900006958748
99, 0.00014464339983533137
100, 0.0003504741998767713
101, 0.0003879608000715962
102, 0.00014842179989500438
103, 0.00019142999990435784
104, 0.0001848993997555226
105, 0.000195567800255958
106, 0.00014416420017369092
107, 0.00016049959995143582
108, 0.0001489775997470133
